year,month,day,tag,prey,preynumber,preymass,preysl,preybd,comments,chaoborus
2010,2,20,1871,chironomid pupae,19,0.06,NA,NA,NA,yes
2010,2,20,1871,ufp,1,0.01,NA,NA,NA,yes
2010,2,20,1871,chironomid larvae,16,0.03,NA,NA,NA,yes
2010,2,20,1871,uip,1,0.005,NA,NA,NA,yes
2009,10,31,1577,ufp,2,0.97,NA,NA,NA,yes
2009,10,31,1577,vegitation,1,0.19,NA,NA,NA,yes
2009,10,31,1577,hap,1,1.27,NA,NA,NA,yes
2009,10,31,1577,cichlid,1,2.7,NA,NA,NA,yes
2010,2,20,1914,cichlid,1,1.12,NA,NA,NA,yes
2010,2,20,1914,ufp,2,0.63,NA,NA,NA,yes
2009,10,28,1522,ephemeroptera larvae,2,0.1,NA,NA,NA,yes
2009,10,28,1522,vegitation,2,0.34,NA,NA,NA,yes
2009,10,28,1522,ufp,1,4.46,NA,NA,NA,yes
2009,10,31,1590,cichlid,1,0.05,1.2,0.3,NA,yes
2009,10,31,1590,ufp,1,0.01,NA,NA,NA,yes
2009,10,31,1590,annelid worm,1,0.04,NA,NA,NA,yes
2009,10,28,1530,vegitation,1,1.72,NA,NA,NA,yes
2009,10,28,1530,hap,1,2.13,4.7,1.3,NA,yes
2009,10,28,1530,ufp,1,0.01,NA,NA,NA,yes
2009,9,30,1497,ephemeroptera larvae,7,0.13,NA,NA,NA,yes
2009,10,28,1516,hap,1,0.36,NA,NA,NA,yes
2009,10,28,1509,cichlid,1,0.26,NA,NA,NA,yes
2009,9,30,1496,ephemeroptera larvae,27,0.43,NA,NA,NA,yes
2009,10,31,1587,ephemeroptera larvae,7,0.06,NA,NA,NA,yes
2009,9,30,1499,hap,1,0.16,1.8,0.5,NA,yes
2009,9,30,1499,cichlid,1,0.03,NA,NA,NA,yes
2009,10,31,1583,ephemeroptera larvae,1,0.02,NA,NA,NA,yes
2009,10,31,1578,chaoborus larvae,21,0.03,NA,NA,well preserved chaoborus specimens,yes
2009,10,31,1578,annelid worm,1,0.09,NA,NA,NA,yes
2009,10,30,1545,vegitation,1,0.05,NA,NA,NA,yes
2009,9,30,1492,cichlid,1,0.01,NA,NA,NA,yes
2009,9,30,1492,chaoborus larvae,7,0.01,NA,NA,NA,yes
2009,10,28,1511,ufp,1,2.05,NA,NA,NA,yes
2009,10,30,1597,vegitation,2,0.02,NA,NA,NA,yes
2009,10,30,1597,ufp,1,0.29,NA,NA,NA,yes
2009,10,28,1521,clarias,1,2.11,6.1,0.9,NA,yes
2009,9,30,1503,hap,1,1.38,3.2,1.2,NA,yes
2009,9,30,1503,hap,1,0.92,3.5,1.1,NA,yes
2009,9,30,1503,hap,1,2.4,4.8,1.4,NA,yes
2009,9,30,1503,ephemeroptera larvae,1,0.001,NA,NA,NA,yes
2009,9,30,1503,vegitation,1,0.001,NA,NA,NA,yes
2009,9,30,1503,hap,1,1.6,4,1.3,NA,yes
2009,9,30,1503,hap,1,0.58,2.7,1,NA,yes
2009,9,30,1503,ephemeroptera larvae,1,0.08,NA,NA,NA,yes
2009,9,30,1503,cichlid,1,0.32,NA,NA,NA,yes
2009,10,28,1515,hap,2,2.46,NA,NA,NA,yes
2009,10,28,1515,ufp,1,0.35,NA,NA,NA,yes
2009,10,28,1520,mukene,1,0.32,NA,NA,NA,yes
2009,10,28,1520,ufp,1,0.83,NA,NA,NA,yes
2009,10,28,1513,vegitation,1,0.03,NA,NA,NA,yes
2009,10,28,1513,ufp,1,0.87,NA,NA,NA,yes
2009,10,28,1513,odonata larvae,1,0.14,NA,NA,NA,yes
2009,10,28,1513,ephemeroptera larvae,1,0.003,NA,NA,NA,yes
2009,10,30,1543,nile perch,1,0.2,0.9,0.5,NA,yes
2009,10,28,1512,hap,1,6.53,6,1.9,NA,yes
2009,10,28,1512,cichlid,1,3.59,NA,NA,NA,yes
2009,10,28,1512,ephemeroptera larvae,1,0.001,NA,NA,NA,yes
2009,7,10,1355,hap,1,0.33,NA,NA,NA,yes
2009,7,10,1355,ufp,1,1.95,NA,NA,NA,yes
2009,7,9,1314,nile perch,1,0.6,NA,NA,NA,yes
2009,7,9,1314,cichlid,1,1.16,NA,NA,NA,yes
2009,7,9,1318,mukene,1,1.25,4.5,1,NA,yes
2009,7,9,1318,mukene,2,1.99,NA,NA,NA,yes
2009,7,9,1316,cichlid,1,1.51,NA,NA,NA,yes
2009,7,10,1364,cichlid,1,0.98,NA,NA,NA,yes
2009,7,10,1364,vegitation,2,0.09,NA,NA,NA,yes
2009,7,9,1333,odonata larvae,1,0.11,NA,NA,NA,yes
2009,7,9,1333,ephemeroptera larvae,1,0.03,NA,NA,NA,yes
2009,7,9,1333,chironomid pupae,2,0.002,NA,NA,NA,yes
2009,7,11,1381,nile perch,2,0.81,NA,NA,NA,yes
2009,7,9,1345,mukene,1,1.31,4.9,NA,NA,yes
2009,7,9,1345,hap,1,1.16,3.5,1.1,NA,yes
2009,7,9,1345,mukene,1,1.19,NA,NA,NA,yes
2010,3,18,33,hap,1,4.82,6.4,1.8,NA,yes
2010,3,18,33,hap,1,1.47,3.9,1.2,NA,yes
2009,7,9,1319,mukene,4,4.45,NA,NA,NA,yes
2009,7,9,1319,barbus,2,1.56,NA,NA,NA,yes
2009,7,9,1319,ufp,1,0.54,NA,NA,NA,yes
2009,7,12,1386,nile perch,1,0.34,2,0.8,NA,yes
2009,7,12,1386,nile perch,1,0.34,2.1,0.8,NA,yes
2009,7,9,1336,annelid worm,1,0.02,NA,NA,black microfiber found,yes
2009,7,9,1336,vegitation,1,0.01,NA,NA,NA,yes
2009,7,10,1363,cichlid,1,0.11,1.2,0.5,NA,yes
2009,7,10,1363,ufp,2,0.13,NA,NA,NA,yes
2009,7,10,1360,ufp,1,0.03,NA,NA,NA,yes
2009,7,9,1340,ephemeroptera larvae,4,0.03,NA,NA,NA,yes
2009,7,9,1340,vegitation,2,0.003,NA,NA,NA,yes
2009,7,10,1357,ephemeroptera larvae,1,0.07,NA,NA,NA,yes
2009,7,9,1338,mukene,1,1.2,NA,NA,NA,yes
2009,7,9,1338,mukene or barb,2,0.89,NA,NA,NA,yes
2009,7,10,1354,barbus,1,0.52,NA,NA,NA,yes
2009,7,10,1354,nile perch,1,0.56,NA,NA,NA,yes
2009,7,10,1354,mukene or barb,1,0.41,NA,NA,NA,yes
2009,7,10,1354,ufp,0,0.08,NA,NA,"didnt think this came from separate fish, just part of the other ones",yes
2010,2,20,1873,chironomid pupae,48,0.13,NA,NA,NA,yes
2010,2,20,1873,chironomid larvae,43,0.04,NA,NA,NA,yes
2010,2,20,1882,chironomid pupae,12,0.02,NA,NA,NA,yes
2010,2,20,1882,chironomid larvae,55,0.07,NA,NA,NA,yes
2010,2,20,1882,chaoborus larvae,22,0.02,NA,NA,NA,yes
2010,2,19,1852,chironomid larvae,3,0.01,NA,NA,NA,yes
2010,2,19,1852,vegitation,1,0.001,NA,NA,NA,yes
2010,2,19,1852,ephemeroptera larvae,18,0.37,NA,NA,NA,yes
2010,2,20,1872,odonata larvae,1,0.002,NA,NA,NA,yes
2010,2,20,1872,chironomid pupae,37,0.13,NA,NA,NA,yes
2010,2,20,1872,chironomid larvae,30,0.04,NA,NA,NA,yes
2010,2,20,1866,chironomid pupae,15,0.02,NA,NA,NA,yes
2010,2,20,1866,chironomid larvae,15,0.02,NA,NA,NA,yes
2010,2,20,1919,ephemeroptera larvae,1,0.001,NA,NA,NA,yes
2010,2,20,1919,chironomid pupae,8,0.02,NA,NA,NA,yes
2010,2,20,1919,odonata larvae,1,0.03,NA,NA,NA,yes
2010,2,19,1840,ephemeroptera larvae,4,0.01,NA,NA,NA,yes
2009,7,10,1362,barbus,1,1.02,3.3,1,NA,yes
2010,2,20,1891,cichlid,1,0.2,NA,NA,NA,yes
2009,7,9,1322,ephemeroptera larvae,5,0.22,NA,NA,NA,yes
2009,7,9,1327,cichlid,1,0.01,NA,NA,NA,yes
2009,7,9,1327,nile perch,2,0.15,NA,NA,NA,yes
2009,7,9,1327,ufp,2,0.03,NA,NA,NA,yes
2009,7,10,1352,nile perch,1,0.87,NA,NA,NA,yes
2010,2,20,1917,odonata larvae,10,0.49,NA,NA,NA,yes
2010,2,20,1917,ephemeroptera larvae,1,0.001,NA,NA,NA,yes
2010,2,20,1911,nile perch,1,0.07,1.6,0.5,NA,yes
2010,2,20,1911,chironomid pupae,1,0.01,NA,NA,NA,yes
2010,2,19,1832,ephemeroptera larvae,1,0.01,NA,NA,NA,yes
2010,2,19,1832,chironomid pupae,64,0.17,NA,NA,NA,yes
2010,2,19,1832,chironomid larvae,80,0.08,NA,NA,NA,yes
2010,2,19,1848,ephemeroptera larvae,16,0.2,NA,NA,NA,yes
2009,10,29,1537,nile perch,1,2.3,NA,NA,NA,yes
2010,2,20,1912,cichlid,1,5.4,NA,NA,NA,yes
2010,2,20,1868,ufp,1,0.02,NA,NA,NA,yes
2010,2,20,1868,hap,1,1.19,3.9,1.2,NA,yes
2010,2,20,1868,hap,1,0.63,2.8,1,NA,yes
2010,2,20,1868,hap,1,0.54,2.6,0.9,NA,yes
2009,7,11,1379,hap,1,5.29,5.2,1.8,NA,yes
2009,8,8,1427,ufp,1,0.41,NA,NA,NA,yes
2009,9,5,1466,ephemeroptera larvae,2,0.01,NA,NA,NA,yes
2009,9,8,1482,ufp,1,0.34,NA,NA,NA,yes
2009,9,5,1468,ufp,1,0.06,NA,NA,NA,yes
2009,9,7,1551,chaoborus larvae,115,0.13,NA,NA,NA,yes
2009,11,24,1640,ephemeroptera larvae,3,0.19,NA,NA,NA,yes
2009,11,24,1640,ephemeroptera larvae,1,0.06,NA,NA,povilla eggs,yes
2009,8,8,1428,chironomid pupae,6,0.02,NA,NA,NA,yes
2009,8,8,1428,ufp,1,0.02,NA,NA,NA,yes
2009,8,8,1428,chironomid larvae,3,0.003,NA,NA,NA,yes
2009,8,8,1428,vegitation,1,0.002,NA,NA,NA,yes
2009,11,26,1664,chaoborus larvae,24,0.01,NA,NA,NA,yes
2009,11,26,1664,odonata larvae,1,0.04,NA,NA,NA,yes
2009,11,26,1664,ufp,2,0.1,NA,NA,NA,yes
2010,2,19,1834,chironomid pupae,1,0.001,NA,NA,NA,yes
2010,2,19,1834,ephemeroptera larvae,34,0.43,NA,NA,NA,yes
2010,2,20,1915,diptera aduld,1,0.002,NA,NA,NA,yes
2009,8,7,1398,nile perch,1,1.13,NA,NA,NA,yes
2009,8,7,1398,corixidae adult,2,0.002,NA,NA,NA,yes
2009,8,7,1398,ephemeroptera larvae,1,0.001,NA,NA,NA,yes
2009,8,7,1398,vegitation,1,0.001,NA,NA,NA,yes
2009,8,7,1398,chironomid larvae,12,0.02,NA,NA,NA,yes
2009,8,7,1398,chironomid pupae,3,0.01,NA,NA,NA,yes
2010,2,20,1884,chironomid pupae,40,0.15,NA,NA,NA,yes
2010,2,20,1884,chaoborus larvae,4,0.001,NA,NA,NA,yes
2010,2,20,1884,chironomid larvae,15,0.04,NA,NA,NA,yes
2009,8,9,1439,cichlid,1,5.03,NA,NA,date was written as 9/08/09,yes
2009,8,7,1413,hap,1,1.04,3.4,1.2,NA,yes
2009,9,6,1566,ufp,1,0.39,NA,NA,NA,yes
2009,8,8,1434,vegitation,2,0.44,NA,NA,NA,yes
2009,8,8,1434,cichlid,1,1.38,NA,NA,NA,yes
2009,11,24,1641,hap,1,3.09,NA,NA,NA,yes
2010,2,20,1869,ufp,1,0.22,NA,NA,NA,yes
2010,2,20,1869,vegitation,1,0.02,NA,NA,NA,yes
2009,9,7,1557,cichlid,1,2.8,NA,NA,NA,yes
2009,8,7,1409,nile perch,1,0.26,NA,NA,NA,yes
2009,11,26,1662,cichlid,1,0.08,NA,NA,NA,yes
2009,11,26,1662,odonata larvae,1,0.01,NA,NA,NA,yes
2009,11,26,1672,odonata larvae,1,0.16,NA,NA,NA,yes
2009,11,23,1617,ufp,1,0.05,NA,NA,NA,yes
2009,11,26,1665,chaoborus larvae,58,0.1,NA,NA,NA,yes
2009,11,25,1632,corixidae adult,1,0.002,NA,NA,NA,yes
2009,11,25,1632,chaoborus larvae,62,0.06,NA,NA,NA,yes
2010,1,19,1733,ephemeroptera larvae,12,0.04,NA,NA,NA,yes
2010,1,19,1733,chironomid pupae,3,0.01,NA,NA,NA,yes
2010,1,19,1733,chironomid larvae,2,0.001,NA,NA,NA,yes
2010,1,19,1733,corixidae adult,8,0.01,NA,NA,NA,yes
2010,1,19,1733,chaoborus larvae,98,0.09,NA,NA,NA,yes
2009,11,23,1608,cichlid,2,0.11,NA,NA,NA,yes
2009,11,23,1608,chironomid pupae,1,0.001,NA,NA,NA,yes
2009,11,23,1608,chironomid larvae,1,0.001,NA,NA,NA,yes
2009,11,23,1608,corixidae adult,1,0.001,NA,NA,NA,yes
2009,11,23,1608,ephemeroptera larvae,4,0.02,NA,NA,NA,yes
2009,11,23,1603,mukene,1,0.48,NA,NA,NA,yes
2009,11,23,1603,mukene,1,0.54,NA,NA,NA,yes
2009,11,24,1646,cichlid,2,0.32,NA,NA,NA,yes
2009,11,24,1646,ephemeroptera larvae,1,0.001,NA,NA,NA,yes
2009,11,23,1604,ephemeroptera larvae,6,0.09,NA,NA,NA,yes
2009,11,23,1615,ephemeroptera larvae,13,0.4,NA,NA,NA,yes
2010,4,14,164,chironomid larvae,1,0.001,NA,NA,NA,yes
2010,4,14,164,cichlid,1,0.06,NA,NA,NA,yes
2010,1,20,1782,cichlid,1,0.21,NA,NA,NA,yes
2010,1,20,1782,vegitation,1,0.01,NA,NA,NA,yes
2009,12,22,1719,chironomid pupae,1,0.01,NA,NA,NA,yes
2009,12,22,1719,chaoborus larvae,50,0.05,NA,NA,NA,yes
2010,1,19,1738,hap,1,0.12,NA,NA,NA,yes
2010,1,19,1738,vegitation,2,0.13,NA,NA,NA,yes
2010,1,22,1810,cichlid,1,0.62,NA,NA,NA,yes
2010,1,22,1810,ufp,1,0.02,NA,NA,NA,yes
2009,9,6,1561,cichlid,1,1.58,NA,NA,NA,yes
2009,9,6,1561,ephemeroptera larvae,1,0.004,NA,NA,NA,yes
2009,9,6,1575,mukene,2,0.51,NA,NA,NA,yes
2009,9,6,1575,mukene or barb,1,0.27,NA,NA,NA,yes
2009,9,6,1575,ufp,2,0.27,NA,NA,NA,yes
2009,9,6,1575,chaoborus larvae,2,0.001,NA,NA,NA,yes
2009,11,26,1669,odonata larvae,1,0.15,NA,NA,NA,yes
2009,11,26,1669,cichlid,1,3.47,NA,NA,NA,yes
2009,11,26,1669,vegitation,1,0.02,NA,NA,NA,yes
2009,11,25,128,cichlid,1,1.58,NA,NA,NA,yes
2009,11,25,128,ufp,1,0.9,NA,NA,NA,yes
2009,11,25,128,barbus,1,0.6,NA,NA,NA,yes
2009,11,23,1576,hap,2,1.93,NA,NA,NA,yes
2010,1,19,1746,hap,1,7.97,NA,NA,NA,yes
2010,2,19,1950,hap,1,1.28,NA,NA,NA,yes
2010,2,19,1950,ufp,1,0.03,NA,NA,NA,yes
2010,2,20,1888,ufp,1,0.17,NA,NA,NA,yes
2010,2,20,1888,cichlid,1,2.81,NA,NA,NA,yes
2009,8,8,1431,cichlid,2,1.14,NA,NA,NA,yes
2009,8,8,1431,tilapinne cichlid,1,0.47,NA,NA,NA,yes
2009,8,8,1431,ufp,1,0.06,NA,NA,NA,yes
2010,2,19,1843,chironomid pupae,1,0.001,NA,NA,NA,yes
2010,2,19,1843,ephemeroptera larvae,8,0.09,NA,NA,NA,yes
2010,2,19,1839,ephemeroptera larvae,52,0.33,NA,NA,NA,yes
2010,2,19,1839,chironomid pupae,1,0.001,NA,NA,NA,yes
2010,2,19,1839,chironomid larvae,1,0.001,NA,NA,NA,yes
2010,2,19,1839,uip,2,0.002,NA,NA,NA,yes
2010,4,14,156,cichlid,1,0.62,NA,NA,NA,yes
2010,4,13,186,odonata larvae,1,0.24,NA,NA,NA,yes
2010,4,14,158,ufp,1,0.02,NA,NA,NA,yes
2009,11,24,1649,cichlid,1,0.38,NA,NA,NA,yes
2009,11,24,1649,vegitation,2,0.55,NA,NA,NA,yes
2009,11,24,1649,odonata larvae,1,0.01,NA,NA,NA,yes
2010,4,14,112,ufp,1,0.05,NA,NA,NA,yes
2010,4,14,163,chironomid larvae,11,0.03,NA,NA,NA,yes
2010,4,14,163,chironomid pupae,3,0.01,NA,NA,NA,yes
2009,8,7,1401,mukene,3,2.26,NA,NA,NA,yes
2009,8,7,1401,barbus,1,1.19,NA,NA,NA,yes
2010,4,14,118,ufp,1,0.11,NA,NA,NA,yes
2010,4,14,152,ufp,2,0.81,NA,NA,NA,yes
2010,4,14,103,nile perch,1,0.38,NA,NA,NA,yes
2010,4,14,103,cichlid,2,0.41,NA,NA,NA,yes
2010,4,14,103,ufp,2,0.38,NA,NA,NA,yes
2010,4,14,105,ufp,5,1.08,NA,NA,NA,yes
2010,4,14,105,nile perch,1,0.4,NA,NA,NA,yes
2010,4,14,119,nile perch,1,0.72,NA,NA,NA,yes
2010,4,14,119,chironomid larvae,1,0.002,NA,NA,NA,yes
2010,4,14,119,ufp,1,0.1,NA,NA,NA,yes
2010,4,14,162,cichlid,1,0.16,NA,NA,NA,yes
2010,4,14,166,hap,1,1.37,3.6,1.2,NA,yes
2010,4,14,166,hap,1,0.67,2.9,1,NA,yes
2010,4,14,120,nile perch,1,0.51,NA,NA,NA,yes
2010,4,14,120,ufp,1,0.23,NA,NA,NA,yes
2010,4,14,120,cichlid,1,0.08,NA,NA,NA,yes
2010,4,14,120,ephemeroptera larvae,1,0.04,NA,NA,NA,yes
2010,4,14,102,barbus,1,0.55,NA,NA,NA,yes
2010,4,14,102,mukene,1,0.4,NA,NA,NA,yes
2010,4,14,102,ufp,1,0.2,NA,NA,NA,yes
2010,4,14,155,ufp,1,0.03,NA,NA,NA,yes
2010,4,14,155,cichlid,2,0.3,NA,NA,NA,yes
2010,4,14,155,odonata larvae,1,0.12,NA,NA,NA,yes
2010,4,14,165,cichlid,1,1.33,NA,NA,NA,yes
2010,4,14,111,chironomid larvae,2,0.01,NA,NA,NA,yes
2010,4,14,111,annelid worm,1,0.03,NA,NA,NA,yes
2010,4,14,159,cichlid,1,0.15,NA,NA,NA,yes
2010,4,14,159,ufp,1,0.07,NA,NA,NA,yes
2010,4,14,153,nile perch,2,1.46,NA,NA,NA,yes
2010,4,14,153,cichlid,1,0.2,NA,NA,NA,yes
2009,8,9,1455,ufp,1,1.12,NA,NA,check date could 08-09-2009,yes
2009,8,9,1455,mukene,3,2.43,NA,NA,NA,yes
2009,8,9,1455,hap,2,13.2,NA,NA,NA,yes
2010,3,17,1847,hap,1,0.14,NA,NA,NA,yes
2010,3,18,75,ephemeroptera larvae,4,0.02,NA,NA,NA,yes
2010,3,18,75,chironomid pupae,26,0.11,NA,NA,NA,yes
2010,3,18,75,chironomid larvae,10,0.003,NA,NA,NA,yes
2010,3,18,75,uip,4,0.01,NA,NA,NA,yes
2009,8,7,1411,ephemeroptera larvae,1,0.06,NA,NA,NA,yes
2009,8,7,1411,chaoborus pupae,9,0.01,NA,NA,NA,yes
2009,8,8,1432,ufp,1,0.06,NA,NA,NA,yes
2010,3,18,35,cichlid,2,0.09,NA,NA,NA,yes
2010,3,18,35,ufp,4,0.05,NA,NA,NA,yes
2010,3,18,35,corixidae adult,1,0.002,NA,NA,NA,yes
2010,3,18,58,ufp,3,0.14,NA,NA,NA,yes
2009,9,8,1480,chaoborus pupae,22,0.03,NA,NA,NA,yes
2009,9,8,1480,chironomid pupae,2,0.004,NA,NA,NA,yes
2009,9,8,1480,chironomid larvae,3,0.001,NA,NA,NA,yes
2009,9,8,1480,chaoborus larvae,45,0.08,NA,NA,NA,yes
2009,9,8,1480,odonata larvae,1,0.07,NA,NA,NA,yes
2009,9,6,1564,ufp,1,1.26,NA,NA,NA,yes
2009,9,6,1564,vegitation,3,0.37,NA,NA,NA,yes
2009,9,8,1485,hap,1,0.27,NA,NA,NA,yes
2009,9,8,1485,hap,1,0.14,NA,NA,NA,yes
2009,9,5,1467,ephemeroptera larvae,2,0.03,NA,NA,NA,yes
2009,9,5,1467,uip,1,0.001,NA,NA,NA,yes
2009,9,8,1488,barbus,1,0.58,NA,NA,NA,yes
2009,8,7,1400,ephemeroptera larvae,8,0.25,NA,NA,NA,yes
2009,8,7,1400,odonata larvae,3,0.88,NA,NA,NA,yes
2009,9,5,1456,chaoborus pupae,7,0.006,NA,NA,NA,yes
2009,9,5,1456,chaoborus larvae,159,0.016,NA,NA,NA,yes
2009,9,5,1456,chironomid larvae,5,0.01,NA,NA,NA,yes
2009,9,5,1460,ephemeroptera larvae,8,0.23,NA,NA,NA,yes
2009,8,7,1403,ephemeroptera larvae,14,0.26,NA,NA,NA,yes
2009,8,7,1403,vegitation,1,0.002,NA,NA,NA,yes
2009,8,8,1436,nile perch,3,0.4,NA,NA,NA,yes
2009,8,8,1436,nile perch,1,0.25,2.1,0.7,NA,yes
2009,8,8,1436,ufp,1,0.11,NA,NA,NA,yes
2009,9,7,1558,chaoborus larvae,324,0.42,NA,NA,NA,yes
2009,9,7,1558,chironomid larvae,7,0.01,NA,NA,NA,yes
2009,9,7,1558,chaoborus larvae,19,0.02,NA,NA,NA,yes
2010,3,17,1982,nile perch,1,1.2,NA,NA,NA,yes
2010,3,17,1982,ufp,1,0.39,NA,NA,NA,yes
2010,3,18,28,ufp,1,0.65,NA,NA,NA,yes
2010,3,18,28,hap,1,0.83,NA,NA,NA,yes
2010,3,18,28,ephemeroptera larvae,1,0.03,NA,NA,NA,yes
2010,3,16,1922,ufp,1,0.68,NA,NA,NA,yes
2010,3,16,1920,cichlid,1,0.2,NA,NA,NA,yes
2010,3,18,31,cichlid,1,1.22,NA,NA,NA,yes
2010,3,18,31,ufp,1,0.61,NA,NA,NA,yes
2010,3,18,31,mukene or barb,1,0.08,NA,NA,NA,yes
2010,3,18,69,hap,1,0.93,3,1.1,NA,yes
2010,3,18,69,ufp,1,0.29,NA,NA,NA,yes
2010,3,17,1988,ufp,2,0.81,NA,NA,NA,yes
2010,3,17,1988,mukene or barb,1,0.19,NA,NA,NA,yes
2010,3,17,1844,ufp,3,0.31,NA,NA,NA,yes
2010,3,17,1844,nile perch,2,1.12,NA,NA,NA,yes
2010,3,17,1844,mukene or barb,2,0.18,NA,NA,NA,yes
2010,3,17,1844,ufp,2,0.22,NA,NA,NA,yes
2010,3,18,91,ufp,1,0.57,NA,NA,NA,yes
2010,3,17,1984,nile perch,2,0.68,NA,NA,NA,yes
2010,3,17,1984,ufp,1,0.42,NA,NA,NA,yes
2010,3,17,1984,chironomid pupae,2,0.003,NA,NA,NA,yes
2010,3,18,45,cichlid,1,1.07,NA,NA,NA,yes
2010,3,18,45,hap,1,0.54,NA,NA,NA,yes
2010,3,18,45,ufp,1,0.09,NA,NA,NA,yes
2009,9,5,1463,nile perch,4,7,NA,NA,NA,yes
2009,9,5,1463,ephemeroptera larvae,4,0.05,NA,NA,NA,yes
2009,8,7,1402,ephemeroptera larvae,7,0.22,NA,NA,NA,yes
2010,3,18,7,nile perch,1,0.24,2.8,0.6,NA,yes
2010,3,18,7,nile perch,1,0.3,NA,NA,NA,yes
2010,3,18,7,ufp,3,0.1,NA,NA,NA,yes
2010,3,18,7,chaoborus pupae,3,0.02,NA,NA,NA,yes
2010,4,15,215,ufp,1,0.43,NA,NA,NA,yes
2010,4,15,228,ufp,1,0.04,NA,NA,NA,yes
2010,4,15,148,hap,1,1.44,NA,NA,NA,yes
2010,4,15,229,barbus,3,2.71,NA,NA,NA,yes
2010,4,15,229,hap,1,0.5,NA,NA,NA,yes
2010,4,15,229,cichlid,1,0.29,NA,NA,NA,yes
2010,4,15,229,ufp,1,0.18,NA,NA,NA,yes
2010,4,15,223,cichlid,1,0.67,NA,NA,NA,yes
2010,4,15,142,hap,1,5.64,5.7,2.2,NA,yes
2010,4,15,216,mukene,5,1.19,NA,NA,NA,yes
2010,4,15,216,ufp,4,0.62,NA,NA,NA,yes
2010,4,15,216,ephemeroptera larvae,1,0.03,NA,NA,NA,yes
2010,4,15,216,chironomid larvae,1,0.004,NA,NA,NA,yes
2010,4,15,235,chironomid pupae,1,0.001,NA,NA,NA,yes
2010,4,15,235,mukene,1,0.33,NA,NA,NA,yes
2010,4,15,235,ufp,1,0.06,NA,NA,NA,yes
2009,8,8,1423,ufp,1,0.49,NA,NA,NA,yes
2009,9,7,1556,cichlid,1,0.46,NA,NA,NA,yes
2009,9,7,1556,ufp,1,0.17,NA,NA,NA,yes
2009,8,9,1448,chironomid pupae,12,0.04,NA,NA,NA,yes
2009,8,9,1448,chironomid larvae,5,0.01,NA,NA,NA,yes
2009,8,9,1448,ufp,1,0.006,NA,NA,NA,yes
2009,8,8,1430,cichlid,1,0.13,NA,NA,NA,yes
2009,8,8,1430,ufp,1,0.22,NA,NA,NA,yes
2009,8,8,1417,nile perch,6,2.06,NA,NA,NA,yes
2009,8,8,1417,ufp,2,0.23,NA,NA,NA,yes
2009,8,9,1440,chironomid pupae,78,0.31,NA,NA,NA,yes
2009,8,9,1440,chironomid larvae,4,0.001,NA,NA,NA,yes
2009,8,9,1440,chaoborus pupae,1,0.001,NA,NA,NA,yes
2009,9,7,1552,cichlid,1,3.01,NA,NA,NA,yes
2009,8,7,1404,ephemeroptera larvae,3,0.05,NA,NA,NA,yes
2009,9,5,1464,hap,1,2.07,4.4,0.9,NA,yes
2009,9,5,1464,cichlid,1,0.19,NA,NA,NA,yes
2010,3,18,81,chironomid larvae,1,0.001,NA,NA,NA,yes
2010,3,18,81,chironomid pupae,1,0.002,NA,NA,NA,yes
2010,3,18,81,nile perch,1,0.41,NA,NA,NA,yes
2010,3,18,81,ufp,2,0.42,NA,NA,NA,yes
2009,8,8,1426,hap,1,4.97,NA,NA,NA,yes
2010,3,18,38,nile perch,1,0.03,NA,NA,NA,yes
2010,3,18,39,nile perch,1,0.07,NA,NA,NA,yes
2010,3,18,39,uip,10,0.05,NA,NA,NA,yes
2010,3,18,39,chironomid larvae,4,0.002,NA,NA,NA,yes
2010,3,18,80,chaoborus larvae,3,0.001,NA,NA,NA,yes
2010,3,18,80,uip,1,0.003,NA,NA,NA,yes
2010,3,18,80,chironomid pupae,2,0.003,NA,NA,NA,yes
2010,3,18,59,chironomid larvae,1,0.001,NA,NA,NA,yes
