year,month,day,tag,prey,preynumber,preymass,preysl,preybd,comments,chaoborus
2010,3,18,59,chironomid pupae,2,0.004,NA,NA,NA,yes
2010,3,18,59,ephemeroptera larvae,4,0.05,NA,NA,NA,yes
2010,3,18,73,chironomid larvae,1,0.002,NA,NA,NA,yes
2010,3,18,73,chironomid pupae,5,0.04,NA,NA,NA,yes
2010,3,18,41,nile perch,1,0.1,NA,NA,NA,yes
2010,4,15,219,ufp,1,0.2,NA,NA,NA,yes
2010,4,15,219,mukene,2,0.39,NA,NA,NA,yes
2010,4,15,219,ephemeroptera larvae,16,1.04,NA,NA,NA,yes
2010,4,15,149,chironomid larvae,38,0.02,NA,NA,NA,yes
2010,4,15,149,vegitation,2,0.001,NA,NA,NA,yes
2010,4,15,149,chironomid pupae,5,0.02,NA,NA,NA,yes
2010,4,15,217,chironomid pupae,1,0.001,NA,NA,NA,yes
2010,4,15,217,chironomid larvae,2,0.001,NA,NA,NA,yes
2010,4,15,217,vegitation,1,0.004,NA,NA,NA,yes
2010,4,15,217,ephemeroptera larvae,22,0.44,NA,NA,NA,yes
2010,4,15,211,mukene or barb,1,0.3,NA,NA,tag could be 21,yes
2010,4,15,211,barbus,1,1.2,NA,NA,tag could be 21,yes
2010,4,15,211,ufp,1,0.17,NA,NA,tag could be 21,yes
2010,4,15,211,ephemeroptera larvae,1,0.001,NA,NA,tag could be 21,yes
2010,3,17,1835,chironomid pupae,5,0.01,NA,NA,NA,yes
2010,3,17,1835,chironomid larvae,138,0.23,NA,NA,NA,yes
2010,3,17,1835,annelid worm,1,0.06,NA,NA,NA,yes
2010,4,15,150,ufp,1,0.52,NA,NA,NA,yes
2010,4,15,150,hap,1,5.22,NA,NA,NA,yes
2011,6,24,505,ufp,1,1.22,NA,NA,NA,yes
2011,6,24,509,nile perch,1,0.23,2.1,0.6,NA,yes
2011,6,24,509,barbus,1,0.27,NA,NA,NA,yes
2010,4,15,140,cichlid,1,2.58,NA,NA,NA,yes
2010,4,15,225,ufp,1,0.86,NA,NA,"no year given, highly likely its 2010",yes
2010,4,15,218,mukene,4,2.33,NA,NA,NA,yes
2010,4,15,218,barbus,1,0.37,NA,NA,NA,yes
2011,6,24,501,cichlid,2,7.25,NA,NA,NA,yes
2011,6,24,501,ufp,1,0.23,NA,NA,NA,yes
2011,6,24,501,mukene,1,0.31,NA,NA,NA,yes
2011,6,24,510,hap,1,3.79,5,1.8,NA,yes
2010,4,15,208,mukene,2,0.7,NA,NA,NA,yes
2010,4,15,208,mukene or barb,2,0.43,NA,NA,NA,yes
2010,4,15,208,ufp,1,0.07,NA,NA,NA,yes
2010,4,15,134,nile perch,1,0.41,2.2,0.7,NA,yes
2010,4,15,134,mukene or barb,1,0.23,NA,NA,NA,yes
2010,4,15,220,ephemeroptera larvae,18,0.66,NA,NA,NA,yes
2010,4,15,207,chironomid pupae,1,0.004,NA,NA,NA,yes
2010,4,15,207,chironomid larvae,2,0.001,NA,NA,NA,yes
2010,4,15,207,vegitation,2,0.05,NA,NA,NA,yes
2010,4,15,207,chaoborus pupae,1,0.002,NA,NA,NA,yes
2010,4,15,207,ephemeroptera larvae,8,0.16,NA,NA,NA,yes
2010,4,15,222,mukene or barb,2,0.93,NA,NA,NA,yes
2010,4,15,222,ufp,1,0.05,NA,NA,NA,yes
2010,4,15,222,chironomid pupae,2,0.02,NA,NA,NA,yes
2010,4,15,234,cichlid,3,1.93,NA,NA,NA,yes
2010,4,15,234,hap,1,1.31,NA,NA,NA,yes
2010,4,15,234,ufp,1,0.27,NA,NA,NA,yes
2010,4,15,233,nile perch,1,1.89,4.1,1.3,NA,yes
2010,4,15,233,nile perch,1,3.81,NA,NA,NA,yes
2009,7,9,1343,nile perch,1,4.25,6.6,1.9,NA,yes
2009,7,9,1343,cichlid,1,0.52,NA,NA,NA,yes
2009,7,9,1343,odonata larvae,1,0.31,NA,NA,NA,yes
2009,7,9,1343,vegitation,2,0.16,NA,NA,NA,yes
2009,7,9,1343,ephemeroptera larvae,1,0.01,NA,NA,NA,yes
2010,4,15,148,hap,1,1.86,4,1.3,NA,yes
2010,4,15,148,ufp,1,0.5,NA,NA,NA,yes
2010,4,15,148,vegitation,1,0.32,NA,NA,NA,yes
2009,7,9,1315,chironomid larvae,1,0.003,NA,NA,NA,yes
2009,7,9,1315,ufp,2,0.4,NA,NA,NA,yes
2009,7,12,1393,nile perch,1,0.18,2.5,0.6,NA,yes
2009,7,12,1393,nile perch,1,0.11,2,0.6,NA,yes
2009,7,12,1393,mukene,1,1.31,4.5,1,NA,yes
2009,7,12,1393,mukene,1,1.31,NA,NA,NA,yes
2010,4,15,144,chaoborus larvae,3,0.002,NA,NA,NA,yes
2010,4,15,144,chironomid larvae,45,0.12,NA,NA,NA,yes
2010,4,15,144,chironomid pupae,4,0.01,NA,NA,NA,yes
2009,7,9,1317,mukene or barb,1,0.66,NA,NA,NA,yes
2010,4,15,139,chironomid pupae,34,0.13,NA,NA,NA,yes
2009,7,9,1330,ephemeroptera larvae,4,0.17,NA,NA,NA,yes
2009,7,9,1324,vegitation,1,0.001,NA,NA,NA,yes
2009,7,9,1324,cichlid,1,0.07,NA,NA,NA,yes
2009,7,9,1324,ufp,1,0.03,NA,NA,NA,yes
2010,3,18,55,nile perch,1,0.64,NA,NA,NA,yes
2010,3,18,55,cichlid,1,0.05,NA,NA,NA,yes
2010,4,13,93,hap,1,0.66,3,1,NA,yes
2010,4,13,93,ufp,1,0.32,NA,NA,NA,yes
2010,4,13,187,ufp,1,0.1,NA,NA,NA,yes
2010,4,13,187,odonata larvae,5,0.93,NA,NA,NA,yes
2010,5,10,311,hap,1,3.18,NA,NA,NA,yes
2010,5,10,311,cichlid,1,1.65,NA,NA,NA,yes
2010,5,9,258,nile perch,1,0.32,NA,NA,NA,yes
2010,5,9,258,vegitation,2,0.04,NA,NA,NA,yes
2010,5,10,335,ufp,1,0.2,NA,NA,NA,yes
2010,5,10,345,ufp,1,0.11,NA,NA,NA,yes
2010,5,10,345,ephemeroptera larvae,1,0.001,NA,NA,NA,yes
2010,5,10,345,chironomid pupae,1,0.001,NA,NA,NA,yes
2010,5,10,345,chironomid larvae,1,0.001,NA,NA,NA,yes
2009,7,12,1384,odonata larvae,1,0.18,NA,NA,NA,yes
2009,7,12,1384,chironomid pupae,4,0.01,NA,NA,NA,yes
2009,7,12,1384,ufp,1,0.06,NA,NA,NA,yes
2009,7,11,1383,chironomid larvae,1,0.001,NA,NA,NA,yes
2009,7,11,1383,odonata larvae,1,0.12,NA,NA,NA,yes
2009,7,12,1385,chironomid pupae,2,0.01,NA,NA,NA,yes
2010,5,10,316,cichlid,1,0.24,NA,NA,NA,yes
2010,5,10,316,ufp,1,0.03,NA,NA,NA,yes
2010,4,15,221,chironomid pupae,1,0.001,NA,NA,NA,yes
2010,4,15,221,ufp,3,0.66,NA,NA,NA,yes
2009,7,10,1347,nile perch,1,0.16,1.9,0.5,NA,yes
2009,7,10,1347,nile perch,1,0.08,NA,NA,NA,yes
2009,7,10,1347,ufp,1,0.01,NA,NA,NA,yes
2010,4,13,199,mukene or barb,1,0.06,NA,NA,NA,yes
2010,4,13,199,nile perch,1,0.19,NA,NA,NA,yes
2010,4,13,199,chaoborus larvae,45,0.05,NA,NA,NA,yes
2009,7,12,1387,nile perch,1,0.31,NA,NA,NA,yes
2009,7,12,1387,chironomid pupae,77,0.41,NA,NA,NA,yes
2010,5,10,343,ufp,2,0.16,NA,NA,NA,yes
2010,5,10,343,odonata larvae,1,0.004,NA,NA,NA,yes
2010,5,10,343,ephemeroptera larvae,1,0.005,NA,NA,NA,yes
2010,5,10,325,chaoborus larvae,41,0.03,NA,NA,NA,yes
2010,4,13,99,cichlid,1,1.02,NA,NA,NA,yes
2010,4,13,99,ufp,1,0.93,NA,NA,NA,yes
2009,7,9,1331,ufp,1,0.31,NA,NA,NA,yes
2009,7,9,1331,nile perch,1,7.41,6.9,1.8,NA,yes
2010,5,10,310,ufp,1,0.16,NA,NA,NA,yes
2010,5,10,339,mukene,1,0.11,NA,NA,NA,yes
2010,5,10,339,ufp,2,0.46,NA,NA,NA,yes
2010,3,17,1973,cichlid,1,0.9,NA,NA,NA,yes
2010,5,10,322,ufp,1,0.01,NA,NA,NA,yes
2010,5,10,309,cichlid,1,0.2,NA,NA,NA,yes
2010,5,10,346,ufp,1,0.15,NA,NA,NA,yes
2010,5,10,346,ephemeroptera larvae,1,0.03,NA,NA,NA,yes
2010,5,10,333,ufp,1,0.04,NA,NA,NA,yes
2010,4,13,100,nile perch,1,0.45,NA,NA,NA,yes
2009,7,9,1323,ephemeroptera larvae,2,0.01,NA,NA,NA,yes
2009,7,9,1323,cichlid,1,0.09,NA,NA,NA,yes
2009,7,11,1373,cichlid,1,0.08,NA,NA,NA,yes
2010,3,16,1961,cichlid,1,0.21,NA,NA,NA,yes
2010,5,10,334,ufp,1,0.46,NA,NA,NA,yes
2010,3,17,1998,cichlid,1,0.1,NA,NA,NA,yes
2010,3,17,1998,odonata larvae,1,0.04,NA,NA,NA,yes
2010,3,18,11,chaoborus larvae,33,0.03,NA,NA,NA,yes
2010,3,18,11,chironomid larvae,8,0.01,NA,NA,NA,yes
2010,3,18,40,nile perch,1,0.13,NA,NA,NA,yes
2010,5,10,315,cichlid,1,0.28,NA,NA,NA,yes
2010,3,18,44,cichlid,1,0.37,NA,NA,NA,yes
2010,3,18,6,nile perch,1,0.09,NA,NA,NA,yes
2010,3,18,20,nile perch,1,0.72,2.9,1.1,NA,yes
2010,3,18,20,nile perch,2,0.08,NA,NA,NA,yes
2010,3,18,20,ufp,1,0.01,NA,NA,NA,yes
2010,3,17,1994,mukene or barb,1,0.27,NA,NA,NA,yes
2010,5,10,324,barbus,1,0.48,NA,NA,NA,yes
2010,5,10,324,ufp,1,0.61,NA,NA,NA,yes
2010,3,18,65,vegitation,1,0.001,NA,NA,NA,yes
2010,3,18,65,chironomid larvae,2,0.001,NA,NA,NA,yes
2010,3,18,65,chironomid pupae,2,0.006,NA,NA,NA,yes
2010,3,18,65,ephemeroptera larvae,9,0.06,NA,NA,NA,yes
2010,3,18,65,ufp,1,0.01,NA,NA,NA,yes
2010,3,18,21,nile perch,3,0.2,NA,NA,NA,yes
2010,3,18,21,nile perch,1,0.08,1.4,0.4,NA,yes
2010,3,17,1970,nile perch,1,0.69,NA,NA,NA,yes
2010,3,16,1953,vegitation,1,0.001,NA,NA,NA,yes
2010,3,16,1953,chironomid larvae,3,0.01,NA,NA,NA,yes
2010,3,16,1953,odonata larvae,1,0.01,NA,NA,NA,yes
2010,3,17,1962,odonata larvae,1,0.08,NA,NA,NA,yes
2010,3,16,1923,chaoborus larvae,2,0.002,NA,NA,NA,yes
2010,3,16,1923,cichlid,1,0.07,NA,NA,NA,yes
2010,3,18,5,chironomid pupae,1,0.002,NA,NA,NA,yes
2010,3,18,5,ufp,1,0.01,NA,NA,NA,yes
2010,3,17,1978,cichlid,1,0.08,NA,NA,NA,yes
2010,3,17,1978,ufp,1,0.69,NA,NA,NA,yes
2009,11,26,160,hap,1,5.12,NA,NA,NA,yes
2009,11,23,1614,cichlid,1,6.76,NA,NA,NA,yes
2010,3,18,8,ufp,1,0.09,NA,NA,NA,yes
2010,3,18,8,nile perch,2,0.19,NA,NA,NA,yes
2010,5,10,341,nile perch,1,0.3,NA,NA,NA,yes
2010,3,17,1,ufp,1,0.03,NA,NA,NA,yes
2010,3,17,1,chaoborus larvae,7,0.02,NA,NA,NA,yes
2009,11,23,1602,chaoborus larvae,25,0.01,NA,NA,NA,yes
2009,11,23,1602,chironomid pupae,6,0.001,NA,NA,NA,yes
2009,11,23,1602,ephemeroptera larvae,5,0.02,NA,NA,NA,yes
2009,11,23,1618,mukene or barb,1,0.2,NA,NA,NA,yes
2014,7,15,703,ephemeroptera larvae,10,0.18,NA,NA,NA,yes
2014,7,18,741,hap,1,0.37,2.3,0.8,NA,yes
2014,7,18,741,hap,1,0.39,2,0.8,NA,yes
2014,7,18,741,hap,1,0.31,2.1,0.7,NA,yes
2014,7,15,714,ephemeroptera larvae,1,0.001,NA,NA,NA,yes
2014,7,15,714,chironomid pupae,4,0.01,NA,NA,NA,yes
2014,7,15,714,chaoborus larvae,3,0.003,NA,NA,NA,yes
2014,7,15,714,chaoborus pupae,1,0.001,NA,NA,NA,yes
2014,7,16,721,vegitation,1,0.03,NA,NA,NA,yes
2014,7,16,721,chironomid pupae,1,0.001,NA,NA,NA,yes
2014,7,16,721,ephemeroptera larvae,3,0.04,NA,NA,NA,yes
2014,7,16,721,ufp,1,0.45,NA,NA,NA,yes
2014,7,15,715,hap,1,5.88,6.1,2,NA,yes
2014,7,15,715,hap,1,0.17,NA,NA,NA,yes
2014,7,18,743,hap,1,0.77,NA,NA,NA,yes
2014,7,18,743,cichlid,2,0.69,NA,NA,NA,yes
2014,7,17,727,ephemeroptera larvae,1,0.1,NA,NA,NA,yes
2014,7,17,727,chironomid larvae,1,0.001,NA,NA,NA,yes
2014,7,17,727,ufp,1,0.13,NA,NA,NA,yes
2014,7,17,727,ephemeroptera larvae,1,0.06,NA,NA,NA,yes
2014,7,15,706,vegitation,1,0.002,NA,NA,NA,yes
2014,7,15,706,ufp,3,0.53,NA,NA,NA,yes
2014,7,15,706,ephemeroptera larvae,4,0.03,NA,NA,NA,yes
2014,7,16,722,cichlid,1,0.26,NA,NA,NA,yes
2014,7,16,722,ufp,1,0.3,NA,NA,NA,yes
2014,7,16,725,chironomid pupae,4,0.01,NA,NA,NA,yes
2014,7,16,725,chaoborus pupae,16,0.02,NA,NA,NA,yes
2014,7,16,725,chaoborus larvae,106,0.14,NA,NA,NA,yes
2014,7,17,737,cichlid,1,0.16,NA,NA,NA,yes
2014,7,15,710,ufp,1,0.01,NA,NA,NA,yes
2014,7,15,710,ephemeroptera larvae,1,0.02,NA,NA,NA,yes
2014,7,15,710,vegitation,1,0.01,NA,NA,NA,yes
2014,7,18,747,chaoborus larvae,54,0.04,NA,NA,NA,yes
2014,7,15,704,cichlid,1,0.05,NA,NA,NA,yes
2014,7,18,749,ufp,2,0.26,NA,NA,NA,yes
2014,7,18,749,cichlid,1,0.36,NA,NA,NA,yes
2014,7,16,724,ufp,1,0.42,NA,NA,NA,yes
2014,7,15,702,vegitation,1,0.01,NA,NA,NA,yes
2014,7,15,702,ephemeroptera larvae,9,0.1,NA,NA,NA,yes
2014,7,17,732,hap,1,8.46,6.2,2.1,NA,yes
2014,7,17,732,ufp,1,0.62,NA,NA,NA,yes
2014,7,17,732,cichlid,1,0.8,NA,NA,NA,yes
2014,7,17,739,hap,1,0.37,2.3,0.9,NA,yes
2014,7,17,739,hap,1,9.74,6.7,2.2,NA,yes
2014,9,14,824,hap,1,1.29,3.4,1.2,NA,yes
2014,9,14,824,hap,2,4.27,NA,NA,NA,yes
2014,9,14,824,cichlid,1,3.32,NA,NA,NA,yes
2014,9,14,817,cichlid,2,4.76,NA,NA,NA,yes
2014,9,14,818,cichlid,2,6.56,NA,NA,NA,yes
2014,9,14,818,ufp,2,0.34,NA,NA,NA,yes
2014,9,14,823,tilapinne cichlid,1,1,NA,NA,NA,yes
2014,9,14,823,barbus,1,0.72,NA,NA,NA,yes
2014,9,14,823,hap,1,0.75,2.5,1,NA,yes
2014,9,17,852,cichlid,1,0.66,NA,NA,NA,yes
2014,9,14,830,hap,3,2.59,NA,NA,NA,yes
2014,9,17,864,cichlid,1,1.62,NA,NA,NA,yes
2014,9,17,863,ufp,2,0.75,NA,NA,NA,yes
2014,9,17,863,hap,1,0.21,NA,NA,NA,yes
2014,9,17,863,barbus,1,1.36,NA,NA,NA,yes
2014,9,17,863,mukene,1,0.4,NA,NA,NA,yes
2014,9,17,860,cichlid,1,1.2,NA,NA,NA,yes
2014,9,14,807,ufp,1,0.37,NA,NA,NA,yes
2014,8,17,794,mukene or barb,1,0.16,NA,NA,NA,yes
2014,9,17,862,hap,1,1.25,NA,NA,NA,yes
2014,9,14,827,chironomid larvae,1,0.24,NA,NA,NA,yes
2014,9,15,831,hap,2,2.54,NA,NA,NA,yes
2014,9,15,831,cichlid,1,0.96,NA,NA,NA,yes
2014,9,15,831,ufp,1,0.66,NA,NA,NA,yes
2014,9,15,833,hap,3,1.66,NA,NA,NA,yes
2014,9,15,833,barbus,1,0.62,NA,NA,NA,yes
2014,9,17,866,mukene,1,0.61,NA,NA,NA,yes
2014,9,17,866,mukene or barb,1,0.13,NA,NA,NA,yes
2014,9,17,866,hap,1,0.86,NA,NA,NA,yes
2014,9,15,837,clarias,1,2.63,7.3,1,NA,yes
2014,9,15,837,clarias,1,0.16,3.1,0.3,NA,yes
2014,9,15,836,cichlid,1,0.2,NA,NA,cichlids were measured seperately,yes
2014,9,15,836,cichlid,1,0.19,NA,NA,NA,yes
2014,9,14,808,mukene or barb,1,0.76,NA,NA,NA,yes
2014,9,15,835,ufp,1,0.03,NA,NA,NA,yes
2014,9,15,835,chironomid pupae,1,0.001,NA,NA,NA,yes
2014,9,17,869,chaoborus,36,0.05,NA,NA,larvae and pupae,yes
2014,9,16,847,ufp,1,0.14,NA,NA,NA,yes
2014,9,16,847,chaoborus larvae,15,0.01,NA,NA,NA,yes
2014,9,17,865,mukene,1,0.42,NA,NA,NA,yes
2014,9,17,854,vegitation,1,0.08,NA,NA,NA,yes
2014,9,17,854,ufp,1,0.73,NA,NA,NA,yes
2014,9,14,820,ephemeroptera larvae,12,0.19,NA,NA,NA,yes
2014,9,14,816,chironomid pupae,1,0.001,NA,NA,NA,yes
2014,9,14,816,odonata larvae,2,0.01,NA,NA,NA,yes
2014,9,14,816,ufp,1,0.07,NA,NA,NA,yes
2014,8,17,797,mukene or barb,1,0.4,NA,NA,NA,yes
2014,8,17,797,mukene,1,0.29,NA,NA,NA,yes
2014,8,17,797,cichlid,1,0.07,NA,NA,NA,yes
2014,8,17,797,ufp,1,0.28,NA,NA,NA,yes
2014,8,14,775,cichlid,1,0.12,NA,NA,NA,yes
2014,8,15,788,hap,1,0.1,NA,NA,NA,yes
2014,8,17,793,chaoborus larvae,20,0.02,NA,NA,NA,yes
2014,8,17,796,mukene,1,0.6,NA,NA,NA,yes
2014,8,13,763,ephemeroptera larvae,3,0.08,NA,NA,NA,yes
2014,8,15,785,ufp,1,0.04,NA,NA,NA,yes
2014,8,15,785,chironomid pupae,2,0.01,NA,NA,NA,yes
2014,8,15,785,odonata larvae,1,0.03,NA,NA,NA,yes
2014,8,15,783,cichlid,2,0.25,NA,NA,NA,yes
2014,8,14,771,leech,1,0.03,NA,NA,NA,yes
2014,8,14,771,chironomid larvae,2,0.01,NA,NA,NA,yes
2014,8,14,771,ephemeroptera larvae,1,0.01,NA,NA,NA,yes
2014,8,14,771,cichlid,1,0.03,NA,NA,NA,yes
2014,8,14,778,vegitation,1,0.001,NA,NA,NA,yes
2014,8,14,778,chironomid pupae,1,0.001,NA,NA,NA,yes
2014,8,14,778,chaoborus larvae,13,0.01,NA,NA,NA,yes
2014,8,14,777,ephemeroptera larvae,2,0.06,NA,NA,NA,yes
2014,8,14,777,clarias,2,0.84,NA,NA,NA,yes
2014,8,14,777,ufp,1,0.03,NA,NA,NA,yes
2014,8,15,787,ufp,2,0.18,NA,NA,NA,yes
2014,8,13,760,hap,1,1.8,3.9,1.5,NA,yes
2014,8,13,760,vegitation,1,0.01,NA,NA,NA,yes
2014,8,13,760,hap,1,0.47,NA,NA,NA,yes
2014,8,13,760,ufp,1,0.2,NA,NA,NA,yes
2014,8,17,803,odonata larvae,3,0.07,NA,NA,NA,yes
2014,8,13,768,ephemeroptera larvae,1,0.02,NA,NA,NA,yes
2014,8,13,768,hap,2,1.08,NA,NA,NA,yes
2014,8,13,768,ufp,2,0.18,NA,NA,NA,yes
2014,8,13,866,hap,1,0.23,NA,NA,NA,yes
2014,8,13,754,ufp,1,0.23,NA,NA,NA,yes
2014,8,13,754,hap,1,0.99,NA,NA,NA,yes
2014,8,13,754,cichlid,2,0.15,NA,NA,NA,yes
2014,10,9,891,hap,1,1.74,4,1.4,NA,yes
2014,10,10,905,hap,1,2.66,4.4,1.7,NA,yes
2014,10,7,874,vegitation,1,0.001,NA,NA,NA,yes
2014,10,7,874,chironomid pupae,1,0.001,NA,NA,NA,yes
2014,10,7,874,cichlid,1,0.2,NA,NA,NA,yes
2014,10,10,900,cichlid,2,0.78,NA,NA,NA,yes
2014,10,10,900,ufp,1,0.04,NA,NA,NA,yes
2014,10,9,892,cichlid,1,0.05,NA,NA,NA,yes
2014,10,9,892,chironomid pupae,2,0.01,NA,NA,NA,yes
2014,10,9,892,ufp,1,0.01,NA,NA,NA,yes
2014,10,9,892,chironomid larvae,3,0.001,NA,NA,NA,yes
2014,10,9,892,chaoborus larvae,43,0.08,NA,NA,NA,yes
2014,10,9,890,hap,1,0.23,2,0.6,NA,yes
2014,10,9,890,ufp,1,0.09,NA,NA,NA,yes
2014,10,10,906,hap,1,0.33,NA,NA,NA,yes
2014,10,10,906,cichlid,1,0.35,NA,NA,NA,yes
2014,10,7,871,ufp,1,0.07,NA,NA,NA,yes
2014,10,7,871,ephemeroptera larvae,18,0.2,NA,NA,NA,yes
2014,10,7,871,chironomid larvae,1,0.001,NA,NA,NA,yes
2014,10,10,901,mukene,1,0.81,NA,NA,NA,yes
2014,10,9,888,mukene,1,0.73,NA,NA,NA,yes
2014,10,8,878,chironomid pupae,1,0.001,NA,NA,NA,yes
2014,10,8,878,chaoborus larvae,2,0.001,NA,NA,NA,yes
2014,10,8,878,vegitation,1,0.001,NA,NA,NA,yes
2014,10,8,878,ephemeroptera larvae,9,0.3,NA,NA,NA,yes
2014,10,10,907,ufp,1,0.15,NA,NA,NA,yes
2014,10,10,907,cichlid,2,0.34,NA,NA,NA,yes
2014,10,10,907,hap,1,0.69,NA,NA,NA,yes
2014,10,8,885,ufp,1,0.01,NA,NA,NA,yes
2014,10,8,885,chironomid pupae,13,0.04,NA,NA,NA,yes
2014,10,8,885,chironomid larvae,3,0.01,NA,NA,NA,yes
2014,10,8,885,chaoborus pupae,1,0.001,NA,NA,NA,yes
2014,10,7,870,ephemeroptera larvae,6,0.22,NA,NA,NA,yes
2014,10,10,909,cichlid,1,0.88,NA,NA,NA,yes
2014,10,8,877,cichlid,1,0.02,NA,NA,NA,yes
2014,10,8,877,ufp,1,0.01,NA,NA,NA,yes
2014,10,8,877,vegitation,3,0.15,NA,NA,NA,yes
2014,10,8,877,diptera larvae,1,0.001,NA,NA,NA,yes
2014,10,10,899,hap,1,1.55,3.9,1.4,NA,yes
2014,10,10,899,hap,1,0.44,2.6,1,NA,yes
2014,10,9,892,corixidae adult,1,0.001,NA,NA,NA,yes
2014,10,9,892,cichlid,30,1.83,NA,NA,"scales seemed to indicate all were juvenile haps, two individuals below seemed typical of size of the rest of the prey.",yes
2014,10,9,892,cichlid,1,0.1,1.5,0.6,NA,yes
2014,10,9,892,cichlid,1,0.15,1.6,0.6,NA,yes
2014,12,12,938,ufp,1,0.48,NA,NA,NA,yes
2014,12,11,914,ephemeroptera larvae,2,0.01,NA,NA,NA,yes
2014,12,11,914,odonata larvae,1,0.05,NA,NA,NA,yes
2014,12,11,914,ufp,3,0.62,NA,NA,NA,yes
2014,12,13,953,tilapinne cichlid,1,0.16,1.7,0.6,NA,yes
2014,12,11,926,cichlid,1,0.58,NA,NA,NA,yes
2014,12,11,926,hap,2,1.18,NA,NA,NA,yes
2014,12,14,969,cichlid,1,0.45,NA,NA,NA,yes
2014,12,11,925,vegitation,2,0.02,NA,NA,NA,yes
2014,12,11,925,hap,2,1.39,NA,NA,NA,yes
2014,12,11,925,ufp,1,0.09,NA,NA,NA,yes
2014,12,11,929,vegitation,1,0.001,NA,NA,NA,yes
2014,12,11,929,ephemeroptera larvae,8,0.23,NA,NA,NA,yes
2014,12,11,929,corixidae adult,1,0.01,NA,NA,NA,yes
2014,12,11,929,chaoborus larvae,3,0.001,NA,NA,NA,yes
2014,12,13,959,hap,1,0.79,NA,NA,NA,yes
2014,12,11,918,hap,1,1.42,NA,NA,NA,yes
2014,12,11,920,cichlid,1,0.5,NA,NA,NA,yes
2014,12,11,920,ufp,1,0.47,NA,NA,NA,yes
2014,12,11,916,nile perch,1,0.26,NA,NA,NA,yes
2014,12,11,916,ufp,1,0.09,NA,NA,NA,yes
2014,12,11,916,barbus,1,0.57,NA,NA,NA,yes
2014,12,11,913,cichlid,1,2.62,NA,NA,NA,yes
2014,12,11,913,odonata larvae,2,0.34,NA,NA,NA,yes
2014,6,20,701,mastacembelus,1,3.76,NA,NA,"TL of perch701: 76cm, sl: 64cm",yes
2013,6,9,315,hap,1,3.57,5.5,1.7,NA,yes
2013,6,9,315,cichlid,4,9.13,NA,NA,NA,yes
2013,6,12,329,hap,1,0.51,3.1,0.9,NA,yes
2013,6,12,329,hap,1,2.1,4.3,1.5,NA,yes
2013,6,12,329,clarias,1,0.41,4.4,0.5,NA,yes
2013,6,12,329,ufp,3,1.13,NA,NA,NA,yes
2013,6,12,329,hap,1,0.76,NA,NA,NA,yes
2014,12,12,940,mukene,3,1.49,NA,NA,NA,yes
2014,12,14,970,hap,1,2.78,NA,NA,NA,yes
2014,12,12,945,hap,1,2.13,NA,NA,NA,yes
2014,12,13,952,mukene,3,1.63,NA,NA,NA,yes
2014,12,13,952,ufp,1,0.23,NA,NA,NA,yes
2014,12,11,927,hap,1,2.01,NA,NA,NA,yes
2014,12,14,962,mukene,2,1.63,NA,NA,NA,yes
2014,12,14,964,ufp,1,0.08,NA,NA,NA,yes
2014,12,14,964,barbus,1,1.25,NA,NA,NA,yes
2014,12,12,934,hap,1,1.32,NA,NA,NA,yes
2014,12,12,943,cichlid,2,0.61,NA,NA,NA,yes
2014,12,12,935,hap,2,4.91,5.5,1.9,NA,yes
2014,12,12,935,mukene,1,0.41,NA,NA,NA,yes
2014,12,12,935,ufp,3,0.53,NA,NA,NA,yes
2010,2,5,1818,nile perch,2,15.3,9.3,2.8,open water,yes
2010,2,5,1818,hap,4,73.1,10.6,4.4,NA,yes
2010,2,5,1818,vegitation,1,0.12,NA,NA,NA,yes
2008,7,27,979,hap,3,71.5,12.9,4.75,Hippo-kawuwa,yes
2008,7,27,979,ephemeroptera larvae,1,0.01,NA,NA,NA,yes
2010,4,14,122,ufp,2,5.88,NA,NA,"past pump hippo, open water",yes
